"locality_identifier","household_identifier","treatment_locality","promotion_locality","eligible","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","enrolled_num"
24,11208,"Control","No promotion","Eligible","Not enrolled",0,48.6089630126953,"Before",11.8308343887329,39,34,1,2,0,1,6,1,1,1,137.964321204956,0
24,11209,"Control","No promotion","Eligible","Not enrolled",0,40.9582672119141,"After",10.7325420379639,36,29,3,2,0,1,6,1,1,0,137.964321204956,0
24,11209,"Control","No promotion","Eligible","Not enrolled",0,40.9582672119141,"Before",10.9559507369995,35,28,3,2,0,1,6,1,1,0,137.964321204956,0
24,11210,"Control","No promotion","Eligible","Not enrolled",0,45.0540962219238,"After",11.0726194381714,44,41,3,2,1,1,7,1,1,0,137.964321204956,0
24,11210,"Control","No promotion","Eligible","Not enrolled",0,45.0540962219238,"Before",12.1056900024414,43,41,3,2,1,1,7,1,1,0,137.964321204956,0
24,11211,"Control","No promotion","Eligible","Not enrolled",0,57.0324592590332,"Before",18.3984489440918,23,25,6,9,0,0,3,1,1,0,137.964321204956,0
24,11211,"Control","No promotion","Eligible","Not enrolled",0,57.0324592590332,"After",18.5358924865723,24,26,6,9,0,0,3,1,1,0,137.964321204956,0
24,11215,"Control","No promotion","Eligible","Not enrolled",0,56.5687789916992,"After",21.9597969055176,40,46,4,2,0,1,2,1,1,5,137.964321204956,0
24,11215,"Control","No promotion","Eligible","Not enrolled",0,56.5687789916992,"Before",21.1928787231445,39,45,4,2,0,1,2,1,1,5,137.964321204956,0
24,11221,"Control","No promotion","Eligible","Not enrolled",0,51.7774353027344,"Before",15.3178882598877,50,38,5,3,0,1,6,0,1,1,137.964321204956,0
24,11221,"Control","No promotion","Eligible","Not enrolled",0,51.7774353027344,"After",11.9423723220825,51,39,5,3,0,1,6,0,1,1,137.964321204956,0
24,11222,"Control","No promotion","Eligible","Not enrolled",0,56.7233390808105,"After",11.2551975250244,39,39,8,8,0,1,5,1,1,0,137.964321204956,0
24,11222,"Control","No promotion","Eligible","Not enrolled",0,56.7233390808105,"Before",13.8653392791748,38,39,8,8,0,1,5,1,1,0,137.964321204956,0
24,11226,"Control","No promotion","Eligible","Not enrolled",0,57.8825340270996,"Before",9.63542938232422,32,29,9,9,0,1,7,1,1,5,137.964321204956,0
24,11226,"Control","No promotion","Eligible","Not enrolled",0,57.8825340270996,"After",15.6179494857788,33,30,9,9,0,1,7,1,1,5,137.964321204956,0
24,11227,"Control","No promotion","Eligible","Not enrolled",0,49.536319732666,"After",18.033763885498,55,49,2,2,0,1,6,1,1,2,137.964321204956,0
24,11227,"Control","No promotion","Eligible","Not enrolled",0,49.536319732666,"Before",13.3777894973755,54,48,2,2,0,1,6,1,1,2,137.964321204956,0
24,11228,"Control","No promotion","Eligible","Not enrolled",0,47.7975273132324,"After",9.95102787017822,41,40,4,6,0,1,7,1,1,3,137.964321204956,0
24,11228,"Control","No promotion","Eligible","Not enrolled",0,47.7975273132324,"Before",10.4512376785278,40,39,4,6,0,1,7,1,1,3,137.964321204956,0
24,11229,"Control","No promotion","Eligible","Not enrolled",0,51.5455932617188,"After",10.2200555801392,84,57,0,0,0,1,6,1,1,5,137.964321204956,0
24,11229,"Control","No promotion","Eligible","Not enrolled",0,51.5455932617188,"Before",13.3098821640015,83,56,0,0,0,1,6,1,1,5,137.964321204956,0
24,11230,"Control","No promotion","Eligible","Not enrolled",0,39.8763542175293,"Before",11.1162233352661,41,24,3,2,0,1,6,1,1,0,137.964321204956,0
24,11230,"Control","No promotion","Eligible","Not enrolled",0,39.8763542175293,"After",10.4922008514404,42,25,3,2,0,1,6,1,1,0,137.964321204956,0
24,11232,"Control","No promotion","Eligible","Not enrolled",0,49.6908798217773,"After",33.8080062866211,44,45,0,2,0,1,3,1,1,4,137.964321204956,0
24,11232,"Control","No promotion","Eligible","Not enrolled",0,49.6908798217773,"Before",18.2093334197998,43,43,0,2,0,1,3,1,1,4,137.964321204956,0
24,11233,"Control","No promotion","Eligible","Not enrolled",0,51.1746520996094,"Before",15.2251482009888,81,52,0.5,0,0,1,5,1,1,4,137.964321204956,0
24,11233,"Control","No promotion","Eligible","Not enrolled",0,51.1746520996094,"After",13.8335676193237,82,53,0.5,0,0,1,5,1,1,4,137.964321204956,0
24,11234,"Control","No promotion","Eligible","Not enrolled",0,50.8500785827637,"Before",12.1689624786377,56,51,2,3,0,1,7,1,1,6,137.964321204956,0
24,11234,"Control","No promotion","Eligible","Not enrolled",0,50.8500785827637,"After",11.5101842880249,57,52,2,3,0,1,7,1,1,6,137.964321204956,0
24,11235,"Control","No promotion","Eligible","Not enrolled",0,47.1406478881836,"Before",9.48737812042236,48,40,3,0,0,1,8,1,1,6,137.964321204956,0
24,11235,"Control","No promotion","Eligible","Not enrolled",0,47.1406478881836,"After",9.35682964324951,49,41,3,0,0,1,8,1,1,6,137.964321204956,0
24,11236,"Control","No promotion","Eligible","Not enrolled",0,40.1081924438477,"Before",11.9191799163818,42,31,3,3,0,1,6,1,0,3,137.964321204956,0
24,11236,"Control","No promotion","Eligible","Not enrolled",0,40.1081924438477,"After",9.72436141967773,43,32,3,3,0,1,6,1,0,3,137.964321204956,0
24,11237,"Control","No promotion","Eligible","Not enrolled",0,52.0092735290527,"After",13.5464143753052,58,55,2,2,0,1,8,0,1,5,137.964321204956,0
24,11237,"Control","No promotion","Eligible","Not enrolled",0,52.0092735290527,"Before",12.5686140060425,57,54,2,2,0,1,8,0,1,5,137.964321204956,0
24,11238,"Control","No promotion","Eligible","Not enrolled",0,45.6723327636719,"Before",15.2684154510498,34,33,9,6,0,1,4,1,1,0,137.964321204956,0
24,11238,"Control","No promotion","Eligible","Not enrolled",0,45.6723327636719,"After",15.2731056213379,35,34,9,6,0,1,4,1,1,0,137.964321204956,0
24,11241,"Control","No promotion","Eligible","Not enrolled",0,42.8902626037598,"After",12.2919511795044,32,23,3,6,0,1,5,1,1,5,137.964321204956,0
24,11241,"Control","No promotion","Eligible","Not enrolled",0,42.8902626037598,"Before",13.096622467041,31,22,3,6,0,1,5,1,1,5,137.964321204956,0
24,11242,"Control","No promotion","Eligible","Not enrolled",0,42.8129844665527,"Before",15.8369560241699,21,22,4,6,0,0,4,1,1,0,137.964321204956,0
24,11242,"Control","No promotion","Eligible","Not enrolled",0,42.8129844665527,"After",12.6422634124756,23,23,4,6,0,0,4,1,1,0,137.964321204956,0
18,11244,"Control","No promotion","Eligible","Not enrolled",0,53.2071113586426,"After",10.0908069610596,37,36,6,6,0,0,7,1,0,0,31.472606448284,0
18,11244,"Control","No promotion","Eligible","Not enrolled",0,53.2071113586426,"Before",11.7253932952881,36,35,6,6,0,0,7,1,0,0,31.472606448284,0
18,11254,"Control","No promotion","Eligible","Not enrolled",0,56.8778991699219,"After",32.0987701416016,28,30,6,6,0,0,4,0,0,2,31.472606448284,0
18,11254,"Control","No promotion","Eligible","Not enrolled",0,56.8778991699219,"Before",19.832239151001,28,30,6,6,0,0,4,0,0,2,31.472606448284,0
18,11255,"Control","No promotion","Eligible","Not enrolled",0,46.2132911682129,"Before",17.1916694641113,72,57,0,0,0,0,5,1,0,2,31.472606448284,0
18,11255,"Control","No promotion","Eligible","Not enrolled",0,46.2132911682129,"After",27.7495193481445,73,58,0,0,0,0,5,1,0,2,31.472606448284,0
18,11256,"Control","No promotion","Eligible","Not enrolled",0,52.0092735290527,"After",29.2623500823975,79,60,0,0,0,0,4,0,0,4,31.472606448284,0
18,11256,"Control","No promotion","Eligible","Not enrolled",0,52.0092735290527,"Before",22.1677303314209,78,59,0,0,0,0,4,0,0,4,31.472606448284,0
18,11257,"Control","No promotion","Eligible","Not enrolled",0,41.421947479248,"Before",9.60231018066406,44,44,0,0,0,0,8,1,0,0,31.472606448284,0
18,11257,"Control","No promotion","Eligible","Not enrolled",0,41.421947479248,"After",10.8162956237793,45,45,0,0,0,0,8,1,0,0,31.472606448284,0
18,11259,"Control","No promotion","Eligible","Not enrolled",0,56.1823806762695,"Before",7.33287525177002,40,40,0,0,0,0,9,1,0,1,31.472606448284,0
18,11259,"Control","No promotion","Eligible","Not enrolled",0,56.1823806762695,"After",11.1170234680176,41,41,0,0,0,0,9,1,0,1,31.472606448284,0
18,11260,"Control","No promotion","Eligible","Not enrolled",0,54.4822273254395,"Before",31.4992160797119,83,41,0,2,0,0,1,0,0,7,31.472606448284,0
18,11260,"Control","No promotion","Eligible","Not enrolled",0,54.4822273254395,"After",25.3700752258301,84,41,0,2,0,0,1,0,0,7,31.472606448284,0
18,11263,"Control","No promotion","Eligible","Not enrolled",0,48.5316848754883,"After",10.3655767440796,31,33,6,3,0,0,7,0,0,0,31.472606448284,0
18,11263,"Control","No promotion","Eligible","Not enrolled",0,48.5316848754883,"Before",13.6251258850098,30,32,6,3,0,0,7,0,0,0,31.472606448284,0
79,11266,"Control","No promotion","Eligible","Not enrolled",0,56.8778991699219,"Before",19.3461380004883,28,24,6,5,0,0,4,0,1,0,29.9216988899767,0
79,11266,"Control","No promotion","Eligible","Not enrolled",0,56.8778991699219,"After",14.211555480957,29,26,6,5,0,0,4,0,1,0,29.9216988899767,0
79,11267,"Control","No promotion","Eligible","Not enrolled",0,57.7279739379883,"After",15.0248994827271,78,74,0,0,0,0,8,1,1,2,29.9216988899767,0
79,11267,"Control","No promotion","Eligible","Not enrolled",0,57.7279739379883,"Before",10.8011779785156,77,73,0,0,0,0,8,1,1,2,29.9216988899767,0
79,11268,"Control","No promotion","Eligible","Not enrolled",0,52.2411117553711,"Before",18.4600200653076,48,47,5,0,0,0,6,0,1,3,29.9216988899767,0
79,11268,"Control","No promotion","Eligible","Not enrolled",0,52.2411117553711,"After",11.9857110977173,49,48,5,0,0,0,6,0,1,3,29.9216988899767,0
79,11269,"Control","No promotion","Eligible","Not enrolled",0,54.0185470581055,"After",9.59232330322266,23,20,8,8,0,0,4,0,0,0,29.9216988899767,0
79,11269,"Control","No promotion","Eligible","Not enrolled",0,54.0185470581055,"Before",18.0508155822754,22,20,8,8,0,0,4,0,0,0,29.9216988899767,0
79,11272,"Control","No promotion","Eligible","Not enrolled",0,50.077278137207,"Before",14.3480186462402,28,20,6,2,0,0,5,1,1,0,29.9216988899767,0
79,11272,"Control","No promotion","Eligible","Not enrolled",0,50.077278137207,"After",22.555362701416,29,21,6,2,0,0,5,1,1,0,29.9216988899767,0
79,11273,"Control","No promotion","Eligible","Not enrolled",0,37.8670806884766,"Before",12.5989351272583,30,25,3,3,0,0,6,1,0,0,29.9216988899767,0
79,11273,"Control","No promotion","Eligible","Not enrolled",0,37.8670806884766,"After",17.9636535644531,31,26,3,3,0,0,6,1,0,0,29.9216988899767,0
79,11274,"Control","No promotion","Eligible","Not enrolled",0,38.5625953674316,"Before",13.8285713195801,34,40,2,2,0,0,6,1,0,0,29.9216988899767,0
79,11274,"Control","No promotion","Eligible","Not enrolled",0,38.5625953674316,"After",15.4401416778564,35,41,2,2,0,0,6,1,0,0,29.9216988899767,0
79,11275,"Control","No promotion","Eligible","Not enrolled",0,53.0911903381348,"Before",17.062780380249,30,29,0,3,0,0,5,0,1,1,29.9216988899767,0
79,11275,"Control","No promotion","Eligible","Not enrolled",0,53.0911903381348,"After",14.0133676528931,31,29,0,3,0,0,5,0,1,1,29.9216988899767,0
79,11276,"Control","No promotion","Eligible","Not enrolled",0,48.918083190918,"Before",14.2390966415405,27,25,0,2,0,0,6,0,1,0,29.9216988899767,0
79,11276,"Control","No promotion","Eligible","Not enrolled",0,48.918083190918,"After",14.6548948287964,28,25,0,2,0,0,6,0,1,0,29.9216988899767,0
79,11278,"Control","No promotion","Eligible","Not enrolled",0,52.0865516662598,"After",14.6277122497559,28,27,6,4,0,0,5,1,0,0,29.9216988899767,0
79,11278,"Control","No promotion","Eligible","Not enrolled",0,52.0865516662598,"Before",14.535924911499,28,26,6,4,0,0,5,1,0,0,29.9216988899767,0
79,11279,"Control","No promotion","Eligible","Not enrolled",0,54.2503852844238,"Before",19.3646945953369,65,53,0,0,0,0,4,1,0,3,29.9216988899767,0
79,11279,"Control","No promotion","Eligible","Not enrolled",0,54.2503852844238,"After",14.7967901229858,66,54,0,0,0,0,4,1,0,3,29.9216988899767,0
79,11280,"Control","No promotion","Eligible","Not enrolled",0,46.7542495727539,"Before",11.1912784576416,41,22,2,0,0,0,7,1,0,0,29.9216988899767,0
79,11280,"Control","No promotion","Eligible","Not enrolled",0,46.7542495727539,"After",15.621301651001,42,23,2,0,0,0,7,1,0,0,29.9216988899767,0
79,11283,"Control","No promotion","Eligible","Not enrolled",0,56.70556640625,"Before",17.3515796661377,27,26,6,3,0,0,5,0,1,0,29.9216988899767,0
79,11283,"Control","No promotion","Eligible","Not enrolled",0,56.70556640625,"After",21.8314933776855,28,26,6,3,0,0,5,0,1,0,29.9216988899767,0
82,11284,"Treatment","Promotion","Eligible","Enrolled",1,55.8732604980469,"Before",9.66768550872803,52,48,3,4,0,0,10,0,0,0,33.7930369627185,1
82,11284,"Treatment","Promotion","Eligible","Enrolled",1,55.8732604980469,"After",4.99929141998291,52,49,3,4,0,0,10,0,0,0,33.7930369627185,1
82,11286,"Treatment","Promotion","Eligible","Enrolled",1,57.1097373962402,"After",2.04304432868958,43,38,5,3,0,0,10,0,0,0,33.7930369627185,1
82,11286,"Treatment","Promotion","Eligible","Enrolled",1,57.1097373962402,"Before",8.75985527038574,42,37,5,3,0,0,10,0,0,0,33.7930369627185,1
82,11294,"Treatment","Promotion","Eligible","Enrolled",1,46.5996894836426,"After",4.83371829986572,43,43,6,2,0,0,8,1,0,0,33.7930369627185,1
82,11294,"Treatment","Promotion","Eligible","Enrolled",1,46.5996894836426,"Before",10.4610462188721,42,42,6,2,0,0,8,1,0,0,33.7930369627185,1
82,11299,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"Before",16.742359161377,50,60,0,0,0,0,6,0,0,0,33.7930369627185,1
82,11299,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"After",5.65637493133545,51,61,0,0,0,0,6,0,0,0,33.7930369627185,1
91,11303,"Treatment","Promotion","Eligible","Enrolled",1,57.1870155334473,"After",7.617995262146,44,41,0,2,1,0,4,0,0,0,41.2652684578442,1
91,11303,"Treatment","Promotion","Eligible","Enrolled",1,57.1870155334473,"Before",22.3072299957275,44,41,0,2,1,0,4,0,0,0,41.2652684578442,1
91,11305,"Treatment","Promotion","Eligible","Enrolled",1,48.7635231018066,"After",0.600320041179657,32,26,4,3,0,0,6,1,1,3,41.2652684578442,1
91,11305,"Treatment","Promotion","Eligible","Enrolled",1,48.7635231018066,"Before",13.6133155822754,31,25,4,3,0,0,6,1,1,3,41.2652684578442,1
91,11306,"Treatment","Promotion","Eligible","Enrolled",1,53.2302932739258,"After",3.06598973274231,62,54,0,0,0,0,7,0,1,8,41.2652684578442,1
91,11306,"Treatment","Promotion","Eligible","Enrolled",1,53.2302932739258,"Before",17.0164546966553,62,54,0,0,0,0,7,0,1,8,41.2652684578442,1
91,11311,"Treatment","Promotion","Eligible","Enrolled",1,56.8778991699219,"Before",12.621973991394,56,54,0,0,0,0,7,1,0,1,41.2652684578442,1
91,11311,"Treatment","Promotion","Eligible","Enrolled",1,56.8778991699219,"After",4.39245223999023,57,55,0,0,0,0,7,1,0,1,41.2652684578442,1
91,11312,"Treatment","Promotion","Eligible","Enrolled",0,57.5734176635742,"After",10.3869123458862,31,30,6,6,0,0,4,1,0,0,41.2652684578442,1
91,11312,"Treatment","Promotion","Eligible","Enrolled",0,57.5734176635742,"Before",17.0486488342285,30,29,6,6,0,0,4,1,0,0,41.2652684578442,1
91,11318,"Treatment","Promotion","Eligible","Enrolled",1,57.7279739379883,"Before",10.6151142120361,47,49,0,0,0,0,8,1,1,2,41.2652684578442,1
91,11318,"Treatment","Promotion","Eligible","Enrolled",1,57.7279739379883,"After",0.889636218547821,48,50,0,0,0,0,8,1,1,2,41.2652684578442,1
91,11319,"Treatment","Promotion","Eligible","Enrolled",1,56.2983016967773,"After",3.46295666694641,38,36,0,0,0,0,5,1,1,5,41.2652684578442,1
91,11319,"Treatment","Promotion","Eligible","Enrolled",1,56.2983016967773,"Before",16.2004318237305,37,35,0,0,0,0,5,1,1,5,41.2652684578442,1
91,11320,"Treatment","Promotion","Eligible","Enrolled",1,53.7867088317871,"After",5.8004207611084,66,41,0,2,1,0,1,1,0,0,41.2652684578442,1
91,11320,"Treatment","Promotion","Eligible","Enrolled",1,53.7867088317871,"Before",26.7798500061035,66,41,0,2,1,0,1,1,0,0,41.2652684578442,1
117,11351,"Control","No promotion","Eligible","Not enrolled",0,57.1097373962402,"After",12.9181604385376,24,28,9,2,1,0,2,0,0,0,31.9749449992743,0
117,11351,"Control","No promotion","Eligible","Not enrolled",0,57.1097373962402,"Before",25.4874954223633,23,41,9,2,1,0,2,0,0,0,31.9749449992743,0
130,11354,"Control","No promotion","Eligible","Not enrolled",0,54.3276672363281,"After",47.6218414306641,55,41,0,2,1,0,1,1,0,0,28.8712642050909,0
130,11354,"Control","No promotion","Eligible","Not enrolled",0,54.3276672363281,"Before",26.3624668121338,54,41,0,2,1,0,1,1,0,0,28.8712642050909,0
130,11357,"Control","No promotion","Eligible","Not enrolled",0,48.1452865600586,"After",13.6035242080688,40,37,4,1,0,0,6,0,1,0,28.8712642050909,0
130,11357,"Control","No promotion","Eligible","Not enrolled",0,48.1452865600586,"Before",16.9792938232422,39,36,4,1,0,0,6,0,1,0,28.8712642050909,0
130,11363,"Control","No promotion","Eligible","Not enrolled",0,54.2503852844238,"After",13.5224580764771,85,41,0,2,1,0,4,0,0,0,28.8712642050909,0
130,11363,"Control","No promotion","Eligible","Not enrolled",0,54.2503852844238,"Before",23.1401443481445,84,41,0,2,1,0,4,0,0,0,28.8712642050909,0
130,11367,"Control","No promotion","Eligible","Not enrolled",0,56.6460571289062,"Before",18.1325664520264,28,20,3,6,0,0,3,1,0,0,28.8712642050909,0
130,11367,"Control","No promotion","Eligible","Not enrolled",0,56.6460571289062,"After",17.4560928344727,29,21,3,6,0,0,3,1,0,0,28.8712642050909,0
130,11372,"Control","No promotion","Eligible","Not enrolled",0,57.5734176635742,"Before",17.0838527679443,27,23,9,6,0,0,5,0,1,0,28.8712642050909,0
130,11372,"Control","No promotion","Eligible","Not enrolled",0,57.5734176635742,"After",23.0119209289551,28,24,9,6,0,0,5,0,1,0,28.8712642050909,0
130,11381,"Control","No promotion","Eligible","Not enrolled",0,56.1050987243652,"Before",19.077299118042,41,34,2,1,0,0,5,0,1,0,28.8712642050909,0
130,11381,"Control","No promotion","Eligible","Not enrolled",0,56.1050987243652,"After",24.5111675262451,42,35,2,1,0,0,5,0,1,0,28.8712642050909,0
130,11385,"Control","No promotion","Eligible","Not enrolled",0,55.8732604980469,"Before",17.6437149047852,48,41,2,2,1,0,7,0,1,0,28.8712642050909,0
130,11385,"Control","No promotion","Eligible","Not enrolled",0,55.8732604980469,"After",23.7939739227295,49,50,2,2,1,0,7,0,1,0,28.8712642050909,0
130,11388,"Control","No promotion","Eligible","Not enrolled",0,57.4574966430664,"After",14.4086380004883,49,31,0,2,0,0,5,0,1,3,28.8712642050909,0
130,11388,"Control","No promotion","Eligible","Not enrolled",0,57.4574966430664,"Before",18.8538780212402,48,30,0,2,0,0,5,0,1,3,28.8712642050909,0
130,11389,"Control","No promotion","Eligible","Not enrolled",0,54.0441246032715,"Before",15.4084501266479,60,58,0,0,0,0,7,0,1,0,28.8712642050909,0
130,11389,"Control","No promotion","Eligible","Not enrolled",0,54.0441246032715,"After",14.4263467788696,61,59,0,0,0,0,7,0,1,0,28.8712642050909,0
21,11391,"Treatment","Promotion","Eligible","Enrolled",1,44.5131378173828,"Before",10.0437231063843,36,35,3,1,0,0,8,1,1,0,25.6823492534375,1
21,11391,"Treatment","Promotion","Eligible","Enrolled",1,44.5131378173828,"After",8.40223217010498,37,36,3,1,0,0,8,1,1,0,25.6823492534375,1
21,11396,"Treatment","Promotion","Eligible","Enrolled",1,56.9551773071289,"Before",25.368480682373,45,41,4,2,1,0,2,1,1,1,25.6823492534375,1
21,11396,"Treatment","Promotion","Eligible","Enrolled",1,56.9551773071289,"After",31.3050880432129,46,41,4,2,1,0,2,1,1,1,25.6823492534375,1
21,11400,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"Before",16.2120304107666,32,22,0,4,0,0,4,1,1,1,25.6823492534375,1
21,11400,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"After",2.17145371437073,33,23,0,4,0,0,4,1,1,1,25.6823492534375,1
